"Course ","Course Code","Section Fee Type","Course Amount ($)","Course Start Date"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Oct-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","16-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","16-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","16-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Sep-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","04-Nov-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","04-Nov-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","04-Nov-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","03-Nov-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","03-Nov-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","12-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","12-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","12-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Jun-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Jun-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Jun-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Jun-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","10-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","11-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","11-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","11-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","11-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","16-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","16-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","16-Mar-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Jun-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Jun-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Jun-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Dec-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Dec-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Dec-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Apr-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Jan-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Jan-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Jan-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","12-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","12-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Aug-2018"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","12-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","12-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","13-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","20-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","11-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","11-Aug-2019"
